Leslie Knope,left,31
Leslie Knope,door,17
Leslie Knope,natures,1
Leslie Knope,bandits,1
Leslie Knope,quick,10
Leslie Knope,hallway,1
Leslie Knope,trial,6
Leslie Knope,chief,10
Leslie Knope,wamapo,2
Leslie Knope,painted,5
Leslie Knope,1936,1
Leslie Knope,convicted,1
Leslie Knope,crimes,1
Leslie Knope,against,17
Leslie Knope,soldiers,4
Leslie Knope,amazed,1
Leslie Knope,quiet,14
Leslie Knope,dignity,2
Leslie Knope,killed,5
Leslie Knope,cannonball,1
Leslie Knope,tons,7
Leslie Knope,letters,4
Leslie Knope,shauna,24
Leslie Knope,crack,3
Leslie Knope,genius,12
Leslie Knope,smooth,2
Leslie Knope,milk,3
Leslie Knope,chocolate,10
Leslie Knope,ludgate,7
Leslie Knope,19,2
Leslie Knope,cool,36
Leslie Knope,enough,52
Leslie Knope,anywhere,14
Leslie Knope,chooses,1
Leslie Knope,finally,20
Leslie Knope,weve,31
Leslie Knope,heroes,2
Leslie Knope,story,33
Leslie Knope,citizen,10
Leslie Knope,brought,19
Leslie Knope,attention,16
Leslie Knope,verbatim,1
Leslie Knope,actually,67
Leslie Knope,meet,59
Leslie Knope,bunch,12
Leslie Knope,different,26
Leslie Knope,places,6
Leslie Knope,quite,11
Leslie Knope,office,74
Leslie Knope,such,28
Leslie Knope,tragedy,4
Leslie Knope,innocent,7
Leslie Knope,pretty,52
Leslie Knope,sharks,4
Leslie Knope,dumped,4
Leslie Knope,bucket,5
Leslie Knope,chum,1
Leslie Knope,tried,28
Leslie Knope,sandbagged,1
